start|end|text
6341.07|6347.4|And I did some work for the city at that time.
6347.42|6352.96|And I finished that line on the 9th of December, that big line.
6353.04|6354.53|That was an experience.
6354.99|6356.76|And I had to do everything on my own.
6356.78|6359.72|You had no place to go to ask for information.
6359.74|6366.01|You had to rig up all your own equipment and everything.
6366.03|6369.69|But we'd come out of it, made some money on it.
6369.79|6375.16|All my diggers, they went on the strike when they were about a third of the way up that line.
6375.18|6376.84|They kept asking for more money.
6377.06|6378.66|They wanted peace work.
6379.44|6380.77|They kept asking for more money.
6381.12|6388.29|One day I heard there was a boring machine in Winnipeg and I jumped on the train and I went in and I bought a brand new boring machine.
6388.39|6391.67|It was the second one to come into Saskatchewan.
6391.69|6398.0|And then from there on I had the diggers behind the ball and we could dig all the holes we needed with that one machine.
6399.36|6405.63|And we finished that job, yeah, on the 9th of December.
6405.65|6406.57|I remember that so well.
6406.59|6409.37|And then I laid  up - for the winter.
6409.39|6410.97|Didn't do anything all winter
6411.8|6413.22|until the next spring.
6415.2|6418.94|And then we had to tender about early April we tentered.
6419.81|6424.03|I got some work building a line from Weyburn to Radville.
6424.05|6425.37|That's about 30 miles.
6427.51|6429.51|We start on that - that was early spring
6429.53|6430.52|we start on that.
6430.53|6435.12|When we finish that, we did some farms around Weyburn.
6436.0|6439.32|That was in fourty - '46...
6441.85|6445.66|No, that was '47, that's right, '47.
6445.76|6454.15|And after that, I got a job up at, a big job up at the Rosetown area.
6454.17|6459.32|I got a hundred and some miles with eight or ten towns to build out.
6459.34|6463.1|That was the summer's work.
6463.12|6469.51|And I built up a crew and got them going, and then the power come along, they want me to go up to Yorkton area.
6470.45|6477.64|There were six towns up there and about 50 miles of line to build.
6477.8|6481.29|And that was really stretching myself a bit when I took that on.
6481.31|6492.2|I had to leave my crew at Rosetown and go over and start up another crew out of the blue at Yorkton.
6492.22|6494.53|And that was going through bush country.
6494.73|6495.94|That was a new experience for us.
6498.07|6507.82|I had to cut the swath through the bush where you're going to build the line.
6507.84|6512.93|You had to cut a 25-foot swath through these trees.
6512.94|6514.97|And they were trees up to 40 feet high.
6516.43|6518.71|Well, you could get a lot of labor up in that country.
6518.75|6520.17|Put guys in there with axes.
6520.21|6521.23|Get a good ax man.
6521.32|6523.18|It was amazing what he could do in a day.
6524.32|6530.05|And not only chop them down, but you had to pile them up neatly and everything.
6530.07|6531.31|One of the biggest things that
6531.46|6538.89|And that job was bidding, I don't know how to bid, how do you estimate what it's going to cost to ...
6538.91|6549.34|However, I let Art Miller and the crew back at Rosetown, and I stuck with this job up there.
6549.36|6551.84|By Christmas time, I had her finished.
6551.86|6556.79|On the 23rd of December, I came home. When I finally got out of ...
6557.7|6559.34|where we were headquartered,
6559.42|6562.34|it was about 11 o'clock at night, and I drove home.
6562.42|6565.07|I got home about 3 o'clock in the morning.
6565.09|6568.03|It was wintertime, and the heater in my car quit.
6568.55|6572.69|I thought I'd freeze my feet before I got home.
6572.71|6574.9|And right now, I'm going to pause for a moment.
6578.84|6586.07|I had to go get something to wet my throat, sitting here talking for a half hour without any let-up.
6586.81|6594.88|And as the funny says - Fools Hesitate, Funny McGee. Well, that was the end of 1947.
6595.18|6604.85|The spring of 1948, I could see then things were going to move ahead, and I had to make some definite moves.
6604.91|6607.29|So I decided to move to Regina.
6607.31|6612.38|Phyllis, and I come up to Regina, and we looked around for a couple of days and found a house
6614.16|6641.3|and moved up here. It was still spring there was a lot of snow I think we come up about - maybe about the end of march or the middle of april sometime in there we moved to Regina. Now, I didn't have any work for '48 we had to tender. Well I still had a little work to finish up at Rosetown and a little
6641.57|6644.67|to finish up at Yorkton from the fall of '47.
6645.67|6646.99|Odds and ends to do. So,
6647.81|6653.54|I was able to keep my - as soon as spring broke, I got my key men up there and finished that.
6654.0|6657.54|And then of course the old tendering went in again, about the end of April.
6660.02|6674|And I have to really think hard now to think of where I worked in '48. In '48...
6675.43|6684.43|I did a job from Vanguard to Aneroid, rebuilt a substation in there.
6687.75|6688.91|Now I'll have to pause.
6692.26|6693.76|Yes, now it comes to me.
6694.04|6700.99|I did an awful lot of work south of Swift Current in the Mennonite areas.
6701.19|6703.61|There's all Mennonite farms around there.
6705.01|6714.92|And we did, we must have worked in there until well after - oh yeah, it was well after harvest.
6714.94|6717.23|It was in the fall by the time we finished up there.
6717.65|6718.97|Then I come to the city.
6719.41|6728.44|By this time the city is expanding and I set up a whole big area of poles in the city here.
6730.24|6739.05|That was the start of our work in the city which, by the way, carried on for 10 years that I had men working in the city here the year-round.
6739.05|6758.99|Not a big crew. A crew about six men. mostly. Five, six men, boring machine, pole truck, and another two-ton truck. Everything was paid for by the hour. It was sort of a meal ticket as far as I was concerned because
6759.4|6765.37|It was right in the city here, and I could - well, they supervised it.
6765.39|6766.86|I didn't have to supervise it.
6767.66|6771.74|All I had to do was send in the bill every two weeks.
6773.85|6777.97|And I had steady rental for my equipment.
6777.99|6779.48|I didn't make much on payroll.
6779.49|6781.08|I made 10% on payroll.
6781.38|6783.72|We had a set rate for equipment.
6783.82|6785.73|And, incidentally, you talk about inflation.
6786.27|6787.39|In the 10 years
6788.58|6793.29|I never raised the rental on my equipment.
6793.31|6796.61|I was happy with what I was getting, and I wasn't greedy.
6797.77|6806.08|And naturally, the city was happy, and it was - everybody was happy with the arrangement.
6806.1|6816.7|And it was all made over a telephone call between the city Light and Power Superintendent, whom I had known for some years, and myself.
6817.51|6823.19|And he asked me what I wanted, and I told him, he said, "Send me a letter outlining what you said just now."
6824.09|6832.04|And I did that, and about eight years later, he said, "Hey, Lindy," he said, "What kind of a deal did you and I make over the phone that day?"
6832.1|6836.52|And I told him, he said, "Have you got a copy of the letter you owed me?"
6836.54|6838.41|He said, "I can't find anything in here."
6838.51|6840.85|I said, "Yes, I have, and I'll dig it up."
6840.87|6842.27|He said, "Send me a copy."
6842.29|6845.49|He said, "There's been some inquiries around here about that."
6845.51|6846.31|And he said, "I...
6846.43|6851.86|I want to have the answers." But that's the kind of working relationship we had.
6853.44|6859.51|And I want to go back now to 1947, when I was running the two crews.
6860.35|6867.58|I had about 60 men working for me on the two areas.
6867.6|6871.95|There was one time that I didn't get home for six weeks.
6871.97|6873.55|Phyllis was in Regina here
6874.02|6874.8|with the kids.
6875.08|6884.3|We had, at that time, four, maybe five, maybe Janie was a baby by that time.
6884.32|6888.02|And I had, she said, "Can't you come?"
6888.08|6889.24|I said, "I can't leave!
6889.32|6893.89|I've got so darn much out here, so much to look after, I just can't leave."
6894.03|6896.71|I was working seven days a week.
6896.73|6902.32|And about, well, from six in the morning until about ten at night, I was on the go every day.
6904.23|6907.51|The only time you got a little spell off is if it rained, that
6907.57|6908.65|you had to stay inside.
6908.67|6910.71|And then I'd try to catch up on my book work.
6912.15|6917.28|And I was making, writing out payrolls out in the country.
6917.96|6921.72|I had a bookkeeper in town here, but it was unbelievable.
6922.2|6923.47|And then I to invoice.
6923.52|6924.41|I had to invoice.
6924.47|6928.37|I'd send that in to the bookkeeper and tell him to invoice it.
6928.39|6932.71|To keep the cash flow right, you had to keep on going.
6934.58|6939.75|It was a hectic time, I want to tell you.
6939.77|6943.69|But it was one of those things that went with the job.
6943.71|6944.59|I enjoyed it.
6944.61|6949.74|It was hard on Phyllis, but she got by some way or other.
6949.76|6950.56|Well, that was '48.
6950.64|6952.48|Now I got back, I covered '48.
6952.56|6955.94|Yeah, we finished up in the city here that fall.
6955.96|6956.39|'49.
6958.65|6964.15|We started out in the... in the...
6965.11|6968.14|near Yorkton, up in the northeast again.
6968.16|6978.95|We got an early job there, and I more or less left Art Miller in charge of it.
6979.59|6985.32|Only a small job, about 30 miles - 25 miles of line, I guess.
6985.34|6992.77|And after it was built, the head superintendent came out there to look at it, and he and I drove over.
6993.68|6994.7|Never said a word.
6994.82|7003.31|Drove the full length of the line, and when we got over there to the end of it, I said, "Well, what did you see wrong?"
7005.41|7006.77|He said, "This one thing."
7008.42|7013.92|He named one thing that he saw wrong.
7013.94|7015.99|I said, "If that's all you saw wrong.
7016.01|7016.65|I'm glad."
7017.01|7020.55|I said, "That line looks like a rank amateur built it."
7020.83|7022.25|Well, he said, "What did you see wrong?"
7022.3|7032.51|"Oh, cripes," I said, "I could name a dozen things that I spotted driving across there that wasn't right the way I - it would have been if I was there."
7033.13|7034.69|"Well," he said, "I didn't see it."
7034.73|7037.26|"Well, it wasn't serious," I said, "but it wasn't right."
7038.7|7042.04|Well, anyway, that was the start of '49. Now I have -
7043.01|7049.79|Oh, yeah, then we got the job building another chunk of the high-tension line from Estevan
7049.99|7052.06|that would extend right through to Yorkton.
7052.07|7056.12|We got the piece from south of Melville up to Yorkton.
7056.14|7060.95|That was another about 50 miles of high-tension line.
7061.05|7063.67|Well, you didn't build that so fast, you know.
7063.75|7071.12|I worked - I worked on that right through until we got snowbound in December.
7071.24|7075.01|It stormed so much that we just couldn't move anymore.
7075.07|7076.37|We plowed out -
7077.31|7083.18|rigged up a snow plow, and the plow road opened one day, and the next day it was filled in again.
7084.28|7086.38|So finally I talked to the superintendent.
7086.4|7089.51|"Well," he said, "Basically, we're not ready for that line until next spring."
7090.55|7092.05|He said, "You better shut her down."
7092.27|7095.03|So I shut her down for the winter.
7095.05|7099.1|That was the winter of, yeah, '49.
7099.19|7100.95|And in '50, we started out again - 
7100.95|7114.68|- the last time. This machine may not erase as you go along, as my old one did. I could just play over the tape and it would erase what was on previously - 
7114.68|7120.68|...outside of Yorkton. Then moved down to Shaunavon - 
7132.47|7160.02|...Alberta about the end of harvest and we worked up there. We did some highline move where they're building a high - it was up at the Vermilion and Lloydminster area, They were moving a highway - or widening a highway, and we moved some line for that. And then we put in a - a section of farm land - farm line there, about 50 miles of farm line.
7160.54|7168.26|And we were on that until about Christmas time when we wound up and then moved back into town here.
7170.19|7190.53|Then while we were here, the city had a bunch of line they wanted built and we worked on it through the winter with a - oh, a sizable force and set all several hundred poles for them. That was the -
7194.2|7198.87|Yeah, the windup of '49 and into the spring of '50.
7199.79|7208.98|Then in '50, as I started on that, I said - yes -
7209.6|7218.76|We built the piece out of Yorkton and then down to Shaunavon and then back up where?
7218.78|7219.82|I have to pause.
7220.53|7229.76|Oh, yes, we'd come back up and build a line from Montmartre to Kipling, which was about 50 or 60 miles, and built two or three towns along with that.
7230.6|7232.22|That pretty well wound up our season.
7232.24|7233.72|We had a real good year.
7234.86|7242.13|And then one of the other contractors was behind, and the superintendent come along and he said, "I want you to go and take some of his line."
7242.19|7243.41|And I said, "I don't want to.
7243.43|7244.15|I'm finished.
7244.51|7245.49|I've had a good year."
7246.31|7250.28|I said, "I don't want to go taking something away from him and create an enemy."
7250.9|7262.06|And at that, he took me down with him, showed me, oh, it was about 100 miles out of Regina, showed me what he wanted done.
7262.14|7279.54|And he went into the, this guy was running a camp, a small camp, and he went into his caboose where he was working, and he stayed there for three hours, trying to sell him that he couldn't handle that work and it had to be done before Christmas.
7280.45|7283.71|And he wanted to give it over to me, and I sat out in the car all that while.
7283.77|7286.23|I didn't know if they had killed each other in there or what.
7286.43|7288.36|I stayed in the car, and he finally came out.
7289.56|7292.78|And he said, "I couldn't convince the old man that you were going to do it anyway." he said.
7292.8|7294.42|I said, "I don't want to do it."
7295.2|7298.57|He said, "I'm commissioning you to do it."
7298.59|7299.91|He said, "and that's all there is to it.
7299.95|7300.81|You're going to go and do it."
7302.07|7305.67|So I sort of had to get back into gear again and go out and do this work.
7305.91|7306.99|And the weather stayed good.
7307.5|7308.62|Then on top of that, the -
7309.34|7320.81|another project came up just outside of Regina, and a bunch of farms just south of Regina here, and we went out and did those.
7320.83|7337.27|And that wound her up to '50 - '51. We went up north in the Rosetown area and we had a big job up there, a lot of three-phase transmission line and about probably
7338.45|7343.25|60 or 70 farms to do.
7343.27|7366.26|And then down in the Ogema - Shaunavon area, yeah, Fife Lake, and in that area we did a bunch of towns there in '50, '51, we were in the Ogema–Bengough, and in through there we did 60 or 70 miles of line in a bunch of towns.
7368.23|7371.3|Again, working about 30, 40 men all the time.
7371.32|7373.88|And then just about then, yeah.
7374.82|7377.32|Then in '52, the farms started coming in.
7377.38|7383.89|Then we really swung into the farm building in '52, '53.
7383.99|7386.2|And, we geared up.
7386.22|7388.64|We were building five miles of line every day.
7388.9|7395.39|That was the pace we were hitting in '53, '54, '55
7396.16|7397.32|kept up that pace,
7397.36|7399.28|'56, we did more than ever.
7399.3|7403.71|I think we did about 600 farms in '56.
7403.75|7409.94|Then that was pretty well getting near the end of it, of the farm phase.
7409.96|7416.6|But all this while, don't forget, I still had a crew working in the city.
7416.66|7421.47|And sometimes, you know, four or five men sometimes we'd have to boost that up.
7421.53|7425.48|We'd get - They'd have some extra work and we'd have to boost up and get
7425.71|7429.25|eight or ten men working. So -
7432.84|7435.1|Oh, I didn't relate in '53.
7435.42|7439.8|Yes, I incorporated in 1953.
7440.96|7443.55|Before that, I was just L. H. Achen.
7443.57|7445.59|In 1953, I incorporated.
7445.63|7455.38|I'd been going eight years then, and my insurance man said I should be incorporated in case something happens - something disastrous happens,
7456.34|7457.56|you better be incorporated.
7457.58|7462.72|So I incorporated, and that year I bought property on Ottawa Street and built a shop.
7466.15|7477.78|And from there on, it seemed most of my work was sitting behind a desk, and that more or less took all the joy out of it.
7477.8|7485.38|We were out building all these lines in from - starting about '52 is when the farm program really started.
7486.21|7499.4|And we were punching through, I think, at '52, about 350 farms, and then we jumped up to 500 or better every year for '53, '54, '55, '56.
7500.28|7502.82|Then in '57, it started tapering down.
7504.26|7507.26|In '58, tapered down some more.
7508.36|7516.11|More guys were getting into it, and the government were encouraging more to get into it because it cheapened the price.
7516.55|7521.71|Guys were going in, bidding, and one year and they'd be out of it.
7521.75|7522.75|They'd be on their fanny.
7523.83|7532.38|And the head superintendent seemed to think that that's the only way he could get it done cheap.
7532.68|7534.14|We never raised our prices.
7534.21|7542.77|We got so much a pole, so much an anchor, so much a transformer, from 1952 through to 1957.
7544.75|7546.33|And then they opened 'er wide up.
7546.65|7550.29|They said, "We're going to start tendering everything."
7550.97|7556.22|The bigger contractors, those that could build, there were just two of us, could build 500 farms a year.
7556.84|7566.47|We are set on that price of $13 a pole, $10 an anchor, and $30 a transformer.
7567.19|7568.39|Get out and go to it.
7568.41|7569.93|Do all you could.
7569.95|7573.23|When they opened their wide up in '58,
7574.87|7580.03|Well, then these little one-horse guys, they come in there, and they started bidding $8, $10 a pole.
7580.47|7582.73|'58, I never got any work.
7582.75|7584.78|Just sat there; was outbid.
7584.8|7588.8|I said, "No, I won't bid below what it cost me to do it with a profit."
7589.46|7594.22|And so when the work was all let out, I was sitting there, I didn't have any work.
7594.49|7598.66|I said, "Well, we'll see how many fellows know Lindy Achen." I said.
7599.51|7602.61|In the meantime, I forgot to mention, this is when we started doing
7603.01|7606.24|foundation piling in the city here.
7607.58|7610.71|And that was just a sort of a sideline that we were doing.
7611.35|7615.88|When we'd get short on work, we'd go out and bid on -
7616.98|7618.56|there's a plane coming over -
7626.1|7628.98|We'd bid on foundation jobs, enough -
7629.45|7630.65|You never made much on them.
7630.71|7634.89|It was very tough bidding, but you kept your crew working, kept everybody busy.
7634.91|7635.64|That was a big thing.
7636.06|7639.8|Well, in the meantime, I hadn't gone through all the mechanics of this thing.
7640.56|7645.25|I'd gone from one boring machine up to five boring machines.
7646.39|7652.88|When we were building 500 farms a year, we had to have
7653.66|7657.32|two machines going steady in the country and sometimes three.
7658.66|7664.65|And we also always had to have a machine in town here to take care of the city work.
7664.67|7671.59|And then we developed a machine that could go down 30 feet for foundation boring.
7671.61|7676.24|So by this time, I pretty well had to keep one man in the shop all the time.
7677.4|7683.11|Well, after '57, I kept Art Miller in the shop to more or less
7683.64|7688.59|look after the guys out in the country to keep their equipment going and everything.
7689.29|7692.46|And he didn't go out and run any crews or anything.
7692.48|7698.89|He just stayed in the shop and kept things rolling.
7698.91|7704.44|And this was all very interesting, you know, to see the thing grow.
7706.2|7710.43|In '55, when I had my heart attack, you know, I was right out of it.
7710.9|7714.44|I could go down and sign checks, and that was about it.
7715.34|7722.77|Thank goodness I had Art trained well enough at that time that he could keep everything under control.
7722.85|7735.74|And while he'd always come to me to ask me what should I do, what should I do, I'd have a hard time convincing him, well, do what you think, or else give him an answer of what he should do.
7735.76|7738.84|That was all part of the business that I went through.
7738.99|7741.66|And I wasn't - In '55 and '56
7741.88|7745.54|I was sort of hanging on the ropes, and those were big years.
7747.24|7752.79|That's when we turned out some of our best production.
7752.81|7757.71|Well, anyway, to get back to '58, when I was bid right out, didn't have any work.
7757.97|7760.03|See how many guys know Linda Achen?
7760.05|7763.64|Well, as it was, I kept all my key men working.
7764.0|7768.44|One job would come, and another little job would come, and a lot of...
7769.1|7778.23|work would come where i'd have to go and do the layout work. Plants starting up and everything you had to go out lay out a substation for them, or a small distribution system.
7778.23|7795.27|The potash out at Kalium between here and Moose Jaw start up and we did all their distribution layout for - not only did the engineering as well as building the lines. And uh that lasted for I guess it's still going today. That
7795.68|7799.48|started about 1956 or 7, about '57.
7800.22|7805.67|And I think our outfit still does all their expansion work, which is an ongoing thing.
7805.71|7806.65|It never stops.
7807.65|7809.39|They keep expanding all the time.
7812.0|7814.4|And I'm still talking back in '58.
7814.48|7822.11|Yeah, when the dust was settled in '58, well, I had my men, most of them were in Regina here.
7822.13|7823.71|We didn't have any country work, but
7824.04|7826.95|the jobs kept showing up and showing up here and there.
7827.81|7829.01|Keep busy all the time.
7829.05|7830.83|They were overhauling equipment.
7830.85|7832.88|We had everything in first-class shape.
7834.84|7841.55|And that fall, when the dust settled, I was taking my full salary, and everything else was paid up.
7841.57|7843.23|We didn't skimp on anything.
7845.12|7849.38|And when the season was finished, what did we have?
7849.4|7851.05|$8,000 profits.
7852.66|7861.96|And I gave Art $3,000, and I gave Bill, second in command $2,000, and I kept $3,000 for the company.
7862.36|7865.5|And I said, "Now we'll see what happens next year."
7867.1|7875.3|And the next year, in '59, things started picking up again.
7877.6|7881.94|And we kept going, '59 -
7883.65|7893.17|I'd have to think hard now to go back to... Oh, by that time, yeah, potash mines were coming in, and we were doing the distributions for them.
7893.39|7899.68|That was - those were big jobs, and we had to do the design and supply the material and everything.
7900.12|7906.27|So you got a chance to roll over some dollars and make a few cents on every dollar you rolled over.
7908.19|7909.01|And that went on.
7909.61|7912.89|Then in '60, '61,
7913.36|7916.29|'62, work started showing up again.
7917.93|7919.85|Bidding was tough.
7920.15|7922.41|You had to "pee in there sharp" to get a job.
7924.11|7926.33|But we got some good jobs and made some money.
7928.92|7932.44|And when was my last year?
7932.46|7933.6|'65, yeah.
7933.62|7938.04|'65, I got a real good job at Swift Current.
7938.06|7940.23|One of the biggest jobs I ever bid.
7940.33|7942.19|It was $190,000,
7942.42|7950.37|in one particular project, and should have really made some money on it.
7950.39|7956.68|And by God, it rained and rained and rained that summer down in Swift Current, where it never rains.
7958.75|7965.03|And we kept on losing time, falling behind. Go out -
7965.46|7968.52|Well, when you get a rain, you lose a day.
7968.58|7970.94|We had to keep the men, a crew of 30 men,
7971.72|7981.53|costing us $18 a day just for the camping outfit that we had in there, and we supplied the camp.
7981.55|7983.95|They fed them for $18 a day.
7983.97|7989.14|And, we had a supply a minimum of 18 men a day.
7989.16|7997.69|Well, when the dust was all settled, and that winter I said to Art, I said, "Okay, go over the books now, charge up that job, and tell me exactly what we made on it."
7998.7|8007.13|When he charged out everything, overhead and everything that goes against the job, we had made 6%, which was about as low as you can get.
8007.57|8012.75|I mean, that's kind of scraping the bottom of the barrel.
8012.77|8018.22|And that was my last year.
8018.26|8020.36|Then that was the end of the year.
8020.4|8025.69|Well, previous to that, I told them that I was getting out, that they had to take over
8026.34|8031.01|at the end of the year, or I'd put the outfit on the block and sell it.
8031.03|8032.19|We'll go into that now.
8032.21|8034.45|I'm going to take a rest.
8034.47|8041.03|I'm into my... Well, not so bad.
8041.09|8046.22|I've only talked about an hour and fifteen minutes so far, and I've gotten fairly condensed.
8046.84|8053.87|I had this stretched out originally to about three hours, but there was a lot of...
8055.26|8060.81|shall we say, incidentals in there that didn't mean anything.
8060.83|8063.41|So I'll cut off for now, and it's five o'clock right now.
8067.94|8068.7|Here we are again.
8068.74|8070.16|This is September the 16th.
8071.08|8083.87|I'll try and wind this - fill this tape out by reminiscing over some of the things that happened throughout the years of my contracting,
8084.91|8090.54|and maybe even back up to the years when I was working for a power company.
8090.58|8104.76|So every once in a while it may be a bit repetitious, but accept it for what it is.
8104.76|8111.02|I set up - I set up the -
8113.5|8116.2|the terms under which I wanted to sell the business to the men.
8118.39|8121.01|And I was not for selling to a partnership.
8121.03|8130.64|It had to be a company, and Art Miller was to be at the head of it, which meant he had to own fifty-one percent of the shares.
8130.66|8142.41|And there were Bill Zaharachuk, Von Kennedy, and George Jenny were coming in as minority partners.
8144.4|8149.56|And we all agreed to that.
8149.6|8152.51|They were all willing to just take a chunk.
8152.53|8156.45|They all knew Art and knew that he knew how to run the business, etc.
8157.65|8162.12|So they went ahead on that basis, and everything was going fine.
8162.6|8166.2|Things never looked any better for contracting.
8166.22|8173.39|The government had changed from the NDP to Liberals, and Liberals were for contracting out work rather than
8173.83|8175.71|doing it with government crews.
8176.45|8181.56|So when I sold out, I said to the boys, "It never looks so good," but I said, "I'm finished.
8181.58|8182.3|I'm burned out.
8182.52|8185.29|I'm getting out of here right now.
8185.33|8187.43|After 20 years," I said, "I've had it."
8188.95|8194.74|And on the basis of that, they took over.
8195.04|8196.08|I gave them a good deal.
8196.16|8198.69|I didn't hijack them, hold them up for it or anything.
8200.37|8212.11|I forget the exact terms of what they paid me for the iron and whatnot, but it was under $100,000.
8212.29|8217.71|And they were to keep me on a salary of $1,000 a month for two years.
8218.51|8227.02|That was sort of an unwinding period for me, and I was to work a few hours a day as -
8227.69|8232.94|as was necessary, and as he called me in.
8234.98|8245.64|I might mention that along with selling the business, I kept the property, the shop and the land, and they were renting it from me.
8246.82|8250.22|And again, I gave them a good deal of $500 a month.
8251.88|8257.1|And throughout the years, as inflation went along, well, I sort of pulled it up.
8257.12|8260.88|And I might add that at no time have we ever had a contract.
8261.04|8264.33|It was all just word of mouth.
8264.35|8272.08|And as taxes would go up, I'd come along, and I don't think I raised the rent on them for six, seven years, and inflation was setting in.
8272.1|8276.52|So I come along one day, and I said, "Art, we've got to have a little more money."
8276.62|8279.44|And, well, they said, "Whatever you think."
8279.46|8279.5|So
8280.06|8287.51|I raised it to $600 a month, and then another couple of years, I raised it to $700 a month, and then inflation really come in.
8288.51|8303.69|And throughout the 20 years, no, less than that, in 16 years, I had it up to $1,325 a month.
8304.29|8309.34|And now for the last two years, I've kept it at that on the account of it
8310.53|8335.19|uh I didn't want to lose them as tenants and there were a lot of empty buildings showing up around the city and I thought, "Well, if I jacked them up and they move out then I've got a vacant building." The taxes there are over six thousand dollars a year so i'm quite happy to have them as tenants and uh Art sold out as -
8337.38|8342.81|When Art, Bill, and Vaughn and George took over, everything was going fine.
8343.49|8351.89|And the first setback they had was when Vaughn Kennedy was electrocuted doing some work at the Moose Jaw Airport.
8351.91|8354.83|Well, Art picked up his shares.
8356.25|8357.8|He left his family well off.
8357.82|8358.88|He was well insured.
8358.96|8362.76|He had four children, and his family had never suffered.
8363.64|8371.81|And I'm sure he didn't, because when electricity hits you, you don't know what hits you.
8371.83|8381.06|Then the next thing, George Jenney, he had saved his money, and he bought a section of land south of the Assiniboia.
8383.17|8388.44|And he decided he had worked 20 years, and he had his land paid for.
8388.5|8393.44|So he said, "This has been a wonderful experience, I'm getting out."
8394.23|8395.63|So he sold his shares.
8396.47|8408.06|And the next thing happened in another year, Bill Zaharitzuk took a heart attack and died in the middle of the - well in the middle of winter, out shoveling snow one day, and he dropped over dead.
8409.07|8421.88|So Art was sitting there with the whole business back in his hands, and he sold out a share to Doug McGillivray, who had been working for him for about eight, ten years.
8422.62|8423.6|And I don't know how
8424.44|8427.76|how big a chunk Doug McGillivray took.
8427.78|8452.72|And then a couple of years later, Con Bandy, who had worked for us for some years and had gone with the Power Corporation, got tired working for the Power Corporation, he come back and he took - bought in, or was going to buy in and buy out shares as he saw fit, but he was going to buy in to the company. And he only stayed about a year and a half, and I don't know -
8453.03|8459.84|I've never seen him or I've never asked why he left, but anyway, he sold his shares back into the company.
8460.66|8467.25|So Art is back there now with Doug, and the two of them are running the outfit.
8468.83|8474.78|Art's been out in the country pushing a crew, stringing in high-voltage underground wire.
8474.84|8477.65|They plow it in with the big caterpillars and a plow.
8478.39|8487.88|And he's been out, and he said, "It's like a holiday to get out in the country where there are no telephones or anything, and all you have to do is have your mind on one particular job."
8487.9|8496.11|And Doug McGillivray takes care of the office end of it, and works as well, the same as Art did.
8496.21|8498.64|Art never just sat behind a desk.
8498.66|8505.95|In the 20 years he was there, he would do the most menial work there was to do around there.
8506.55|8507.59|He was always busy.
8508.05|8514.22|He never just sat behind the desk and watched the world roll by.
8516.58|8519.63|So they're going on that basis now, and they seem to be busy.
8519.67|8520.35|A lot of work.
8522.17|8523.39|What is it now?
8523.41|8528.13|I sold out in '65, '66, '67.
8530.5|8535.9|This is in '66 - yeah that's -
8536.94|8538.87|22 years they've been going.
8540.55|8541.93|And the company still goes.
8541.95|8544.05|There's still some of the old-timers around there.
8544.67|8548.02|Ernie Smith is still there as mechanic and machine operator.
8549.44|8555.93|The two Cubians are both retired, but they come in once in a while when they're short-handed and help out.
8557.45|8561.77|And there's always new men coming in, and right now they have no problem getting help.
8561.79|8564.12|There's so darn much help around, I guess it's a nuicance, 
8564.86|8567.14|guys pounding at the door.
8568.82|8572.73|And I don't get down there very often to see them anymore.
8572.87|8576.53|It just seems every - every year less and less.
8577.47|8581.46|And they pay their rent every month on the dot, and they still -
8581.62|8590.83|Oh, yes, after my two years was up, they put me on a retainer because I had my electrician's journeyman license.
8591.65|8597.26|And there were jobs that they were doing that they had to have a journeyman electrician on the job.
8597.28|8603.25|And while I very seldom went out on the job, they always said, well, I've got an electrician.
8603.55|8608.12|And everybody knew the conditions and that was 
8608.14|8610.5|if it was necessary, I would be out there helping.
8610.52|8613.74|And if it wasn't, I wouldn't be.
8614.04|8619.67|And there's less and less of that where they call me in less and less all the time.
8620.39|8621.27|I don't think I've
8622.32|8624.24|been back there more than once in a year.
8625.02|8632.03|If there's anything they have to see the inspection department about, I always go up and handle that for them.
8632.05|8635.97|So, that's the way it wound up.
8637.27|8647.56|Oh yes, I started to tell you, when the two years was up, they wanted me on the retainer, so they put me on. Art said, "What do you want to come
8648.86|8651.77|and, you know, that we can use you if we want you."
8652.03|8653.87|I said, "Oh, I don't know."
8654.98|8658.66|Well, he said, "I'll have a couple thousand dollars a year sound to you."
8658.68|8660.22|I said, "That's good."
8660.24|8665.91|Well, I've been on that couple thousand dollars a year for 20 years now, and I don't do anything for it anymore.
8665.93|8671.72|It's just sort of a bonus to me.
8672.56|8679.83|But they still have a journeyman electrician on their payroll, which I guess it's worth a couple thousand to them to have me
8680.69|8683.09|just for a backup in case it's necessary.
8685.27|8688.18|So that's the way it all wound up.
8689.2|8710.29|And when I think back through the years from about '31 when I started working for the Power Commission, and I mentioned that earlier, and then I only worked for them eight months, and I took a leave of absence and I never went back.
8712.07|8733.21|Well, there's so many stories I could tell, things that happened through those years, even after I started contracting, what you run into, different individuals, and you were dealing with them throughout the years.
8733.33|8740.24|And I saw all the, when they were hiring young engineers, that all of a sudden these guys on my project.
8741.23|8769.18|Leave them there for two or three months and then pull them off and send another guy out. And I told the construction superintendent one time I said, "Why do you do that? I get a guy out there and he becomes some good to me and then you pull him off and send out a greenhorn." Well, he said - Ted said, "I sent him out there to learn something and I expect you'll teach them." "Well," I said, "That's what I've been doing but," I said, "I feel
8769.6|8782.15|pretty good about that you sent them to my outfit, but at the same time it doesn't help me out as much as it could if I had one man steady all the time."
8782.19|8794.67|Ted Durnan was the man that I dealt with from 1945 until about 1960.
