start|end|text
3850.65|3853.44|And how could you get it so fast?
3854.32|3856.04|He said, "J.P. Shum took the order."
3856.06|3857.86|He said, I can sell that at that price.
3857.88|3863.87|He had a pretty good general store, including a fur coat in it.
3864.05|3866.02|Is that right?
3866.1|3868.62|Not a mink coat or anything, but a fur coat.
3869.06|3871.55|One of my older brothers, he wanted a good warm overcoat.
3871.57|3877.23|He said, "I want this warm overcoat, maybe $39 or something."
3877.69|3879.17|What did all your family do?
3879.19|3884.34|Now, you said there were 13 of you, and you and your younger brother ran the farm.
3884.38|3886.4|Now, did the girls all marry off?
3886.54|3890.5|Well, I have to go back now to you say, why did Dad leave Iowa and come up here?
3891.51|3898.79|They had land promoters coming down there and saying the opportunity up in Canada.
3898.81|3905.8|They used to put on excursions, give them a free ride up into Canada, and I suppose lots of food and everything.
3906.44|3910.51|and drive them out in the country and say, here's the kind of land you can buy.
3910.53|3912.99|And it was virtually all prairie at that time.
3913.57|3915.13|You know, there were some farms starting up.
3916.16|3918.14|And Dad had eight sons.
3918.68|3921.84|What do I want with this $80 an acre land in Iowa?
3921.94|3923.33|That's what farmland was worth.
3923.81|3925.19|Up here, he bought it for $20.
3926.85|3929.55|And I'll have a quarter section for each one of the sons.
3931.44|3933.68|Well, none of the sons stayed on the farm.
3934.54|3938.24|Okay, so now, the older boys, they left before the Depression.
3938.26|3940.16|Yeah, the oldest boy, he left the first fall.
3940.18|3947.31|He became 21 in November, and he left and went back to the States, and he never came back up.
3947.33|3951.64|The second one, he was a year younger or something like that.
3952.8|3957.33|He left, he went, he homesteaded out by Okama, and then he went grain buying.
3957.37|3959.33|He spent his life as a grain buyer.
3960.27|3961.75|And the next one is John.
3962.91|3964.49|He tried farming.
3964.86|3970.33|And it didn't work out, so at that time, the big trek to California, so he goes to California.
3970.77|3972.01|Didn't know what he was going to do.
3972.65|3976.26|Charles, the next one, he follows up, he goes to California.
3976.3|3978.64|Joe, he left and he went to California.
3979.6|3981.95|And Sylvester, he got to be a schoolteacher.
3982.65|3984.71|He stayed in Saskatchewan.
3984.73|3986.15|And he is younger or older than you?
3986.35|3987.15|They're all older.
3987.19|3988.4|All older.
3989.44|3990.5|I'm the next one.
3990.88|3995.87|And I spent my life in Saskatchewan, you might say outside of two years in the States.
3996.95|4004.66|And then Milton, the eighth one, he was on the farm.
4004.68|4013.08|Well, he farmed but lived in town, but always, never farmed big, just enough to make a living and so on.
4013.72|4016.72|And the girls all married off, and they lived in Saskatchewan?
4016.74|4017.48|Two became nuns.
4017.92|4019.17|Just one married.
4019.45|4022.25|Second, one just younger than me, she married.
4022.91|4023.69|She died young.
4023.73|4026.52|She was only in her early 30s when she died.
4026.94|4029.32|California, she's in California.
4029.36|4031.13|California must have had a real attraction, eh?
4031.15|4031.53|It did.
4031.63|4034.17|I mean, John must have sent back some glowing stories.
4035.74|4037.86|I - no it wasn't.
4037.88|4040.16|Yeah, I guess it was that good when he first went down.
4040.22|4042.22|And that's from the other Achen family.
4042.24|4044.75|There were nine girls and four boys in that family.
4044.77|4046.21|They lived just a mile away.
4046.23|4047.85|Now, what other Achen family is that?
4047.87|4048.89|That was my dad's brother.
4049.17|4050.21|Oh.
4050.25|4051.75|So they came up from Iowa together?
4052.47|4055.13|No, they came up five years after us.
4055.37|4056.9|After.
4056.92|4061.26|And so they migrated to California.
4061.28|4061.52|All of them?
4061.54|4065.64|Well, first the oldest girl, and then the mother, and the father,
4066.2|4070.89|And a pair of twins about 15 years old and two more girls went down.
4071.07|4074.43|They all migrated and lots of them, they still sell them.
4074.45|4075.84|Is that right?
4076.32|4077.26|Three girls living.
4077.44|4082.61|One girl's in Arizona and one in Victoria.
4082.63|4084.71|But it's funny, they all scattered.
4084.81|4087.6|It didn't turn out the way Dad had it planned at all.
4088.62|4096.21|The other thing I was just thinking about, you said that single men never had a problem getting a job as opposed to married men.
4099.5|4105.82|No, because the company looked at it, here's a guy, you know, that he can be a migrant.
4105.86|4108.01|We don't want him, well, we can get rid of him.
4108.03|4110.17|If he's married, you have a responsibility.
4110.19|4116.76|I know this other lady was saying that she was a schoolteacher, and when she married, she had to quit.
4117.48|4120.18|They wouldn't have people who were married being schoolteachers.
4120.68|4122.53|Yeah.
4122.61|4125.97|Well, I run a business for 20 years, and I was the same.
4126.11|4128.09|I always hired single men.
4128.23|4128.75|Yeah, I suppose.
4128.77|4131.82|Do you remember the big trek that came through Regina?
4132.26|4135.46|All those young men who were unemployed, and they had them in the labor camps.
4136.02|4138.82|And they came here, and they had the riot.
4138.84|4139.77|Do you remember that?
4141.31|4143.35|Oh, yeah, I remember that there again.
4143.43|4147.23|But that was an accumulation of men right from Victoria through, you see.
4147.92|4151.67|They weren't from the district here or anything like that.
4151.69|4154.37|What did people think about it?
4154.39|4156.89|They didn't pay much attention to it.
4156.91|4163.98|The same, I drove into Estevan after they had the big strike, the coal miner strike down there and shot two or three guys.
4164.48|4168.2|I drove into town and they had martial law on and I didn't know what was wrong.
4168.22|4171.01|It was so quiet, about five in the afternoon.
4171.47|4175.19|I stopped at a service station and the guy said, "I said, what's happened, Jack?"
4175.21|4176.17|There's nobody around.
4176.19|4176.63|He said,
4177.28|4178.87|"Got martial law here, he said."
4178.89|4181.79|It's just a big riot here this afternoon.
4181.81|4182.99|I hadn't heard a thing about it.
4183.01|4186.46|I didn't pay much attention to it either.
4186.48|4188.6|It was one of those things that happened.
4188.62|4192.71|So people really weren't in sympathy much with these people who went on strike then, were they?
4194.25|4199.92|Excepting the miners, because everybody else didn't pay too much attention to it.
4199.94|4202.8|Were there very many of the unions developed?
4202.82|4205.37|That's, yeah, they were developing unions
4206.46|4207.32|at that time.
4208.59|4209.95|Were people enthusiastic?
4211.13|4211.67|Pardon?
4211.71|4214.18|Were people glad that this was happening, the unions?
4214.19|4215.42|Did they think they were a good idea?
4215.44|4217.62|No, they didn't pay much attention to it, but the miners.
4218.7|4222.87|Anybody who didn't have anything much, they were the ones who were the moral sort of ones.
4222.89|4222.99|Yeah.
4223.01|4225.69|Well, the miners were getting a bad deal, there's no doubt about it.
4225.75|4229.1|But things were tough, I mean, for the mine company to make it go too.
4230.64|4232.39|Were there many people who were communist?
4233.68|4248.7|Well, they said the guy that came in there, this Annie Buller, she's a woman from Winnipeg, and what was the other fellow's name, the ringleader, they said "He's a communist, but he was making a living organizing."
4248.72|4253.45|That was the same as all these McDermott we have down in Ottawa now.
4253.47|4254.57|He's got a job to do.
4254.59|4260.02|He's got to holler and castigate all the big companies and everything for treating his men so bad.
4260.04|4262.85|How does he earn $100,000 a year if you don't?
4263.62|4271.24|So it sounds like that anybody who was sort of making go of it, they didn't bother politically or they weren't involved in the unions.
4271.28|4273.77|They were just glad to be left alone.
4273.81|4279.45|It was only the people who were really, really hurting or on relief that sort of got involved in those kind of things, were they?
4280.57|4282.57|Well, I don't know.
4283.65|4292.66|See, just when I left the company to go contracting, they were trying to organize a union in our company, the power company in Estevan.
4293.27|4296.61|And the organizer who sat down there, I couldn't agree with him at all.
4297.23|4300.56|All he was getting was so much for signing up.
4302.74|4307.04|And if you want $5 an hour, we'll get it for you.
4307.08|4308.16|That was his song.
4308.18|4309.32|He made lots of promises.
4309.35|4311.83|I said, "How can you give us $5 an hour?"
4311.97|4315.95|This company's having a hard time staying alive and paying us $1 an hour.
4315.97|4316.69|When would this be?
4316.79|4319.1|What year?
4321.16|4322.38|It was in 45, '44.
4322.88|4324.43|And so it was after the war.
4324.44|4324.95|Yeah.
4327.01|4330.49|And with the result of it, they never did get organized.
4330.53|4335.28|The company was taken over by the government.
4335.3|4340.95|About '46, I think, companies taken over.
4340.97|4342.99|Well, I can't think of anything else I have to ask you.
4344.09|4346.9|Unless you can think of anything else I should know.
4347.08|4349.38|It doesn't sound like the depression was that bad.
4349.68|4351.3|Listen, you can't go by Lindy.
4351.55|4374.76|i'm going to interview you too because he was one of the affluent type he doesn't tell you his mother sold the chickens for five cents a chicken all that kind of stuff that they went without food or they went without clothes and he doesn't tell you any of that stuff because he lived on a farm. He doesn't know what the depression was. But I think it was very individual type of thing the depression was -
