start|end|text
5288.23|5294.91|One of their men was a fellow that I had worked under while I was in Estaland.
5294.93|5297.11|He was superintendent of the steam plant.
5297.13|5302.78|And he was dissatisfied there, so he went out to start up this plant at Tompkins.
5302.8|5303.36|It was a little town.
5303.42|5307.14|It was 350 people out west of Swiftburn.
5309.67|5319.54|So I packed up and went out to the Tompkins and built the distribution system out there, and then again went into wiring for the winter.
5319.56|5326.21|After the system was going, I started wiring houses, and I kept relatively busy all winter.
5326.31|5336.37|Now we're talking into the winter of 1932 is the year that I was at home on the farm,
5338.91|5349.81|Fall of 32, I went to Tompkins.
5349.83|5351.89|Yes.
5351.99|5358.58|And then in, oh, that's, I mixed up there someplace.
5358.64|5360.56|32, I didn't work.
5360.58|5364.55|And it must have been most of 33, I didn't work.
5364.61|5365.83|Fall of 33, I landed out of Tompkins.
5367.65|5368.63|But in that system,
5369.51|5372.15|and wired houses all winter.
5372.17|5386.23|And then the spring of 34, you boys, the superintendent, this was still the same company that was in Estevan, he said, "I'm putting you down in Gull Lake to do some wiring there."
5386.25|5390.55|There's a bunch of the business places, the wiring is such a hell of a mess.
5390.57|5397.18|He said, "We want to spend some money and straighten it out on top of the commuter property."
5397.2|5399.26|So I went into Gull Lake, and I
5400.73|5423.14|i did these jobs I probably worked there a month as I remember three three of the bigger businesses there that I worked in put in the b-ring set up and the whole panel and everything for their electric system had to be changed around and then when that was finished he said i'm gonna put you out to overhauling the
5424.86|5428.8|I found a line up there with a bunch of wiring to be done in that.
5429.0|5430.8|So I spent a month in there wiring.
5432.71|5440.21|And as I remember it, I finished and went back up to Dull Lake on Armistice Day.
5441.96|5446.3|Well, there wasn't much to do around Dull Lake, so there was some wiring to be done in Tompkins.
5446.34|5449.65|And I moved back to Tompkins.
5449.67|5453.11|There you could get room and board for a dollar a day.
5455.11|5456.48|So I went back up.
5456.98|5464.94|By this time, Jack Dyer was getting kind of tired of running the power plant.
5464.96|5466.35|It was too small for him.
5467.11|5471.95|And he was at financial difficulties in the hole all over the place.
5471.97|5477.44|So I saw this, and he wasn't doing a very big job running the plant.
5477.46|5483.5|It was a diesel plant, and he was adding a lot of power outages in the lab.
5484.26|5486.4|One day I said to him, "You're dissatisfied here."
5486.44|5491.29|I said, "If you'd like to get out of here, I said, I'll take over."
5491.31|5495.51|I'll buy you out of here.
5495.53|5497.01|Well, what kind of a deal were you on?
5497.03|5499.25|So we sat down at the top.
5499.27|5500.82|I was buying a deal that I would give him.
5501.58|5505.5|I would pay all the debts of the old, get him cleaned out of that.
5505.96|5508.65|I'd give him my car, and I'd give him some cash.
5510.55|5511.97|Thank God he said, "I'll go for that."
5513.77|5519.7|So I phoned up Walter Stosser, the general manager in Esplanade, and told him about this deal.
5519.72|5521.48|Why, hell, he said, we'll give you money.
5521.6|5525.17|If you want to buy him out, we're not happy with the way he's running the thing anyway.
5526.95|5532.79|So they staked me, of course, on the matter of any amount of money.
5532.81|5539.28|I remember I borrowed $600 off the money, and they staked me for the rest of it.
5539.3|5541.8|So I had a job running a power plant.
5543.34|5546.66|My wages were $120 a month.
5547.06|5552.11|Well, that gave me plenty to live on.
5552.31|5559.31|I traded in my car if I didn't have a car, so they wrestled me up an old truck they had sitting down in Nassau.
5559.35|5560.48|They put new tires on it.
5561.74|5567.58|Rob went through Johnna, and I came in here and picked it up, and I had a truck to work with.
5567.6|5570.05|Well, then my brother Matt was out of work, so he came out.
5570.07|5571.49|He and Ella moved out there.
5573.31|5580.06|And he was mechanically inclined, so it took him no time at all to learn how to run the power plant.
5580.08|5585.04|So then I went out working for the Virginia Electrics.
5585.06|5587.57|I was still managing the power plant.
5587.59|5589.13|Paid max and l on the wages.
5589.17|5592.27|I had a house, rented a house, and I had a place to live.
5593.65|5600.34|And I went out and worked for them on the overhaul of the power line between Channabin and the center of Ohio.
5600.36|5601.54|Had a four-man crew.
5602.77|5613.48|And we worked there all summer, right up until, I would say, about the first of October, when again they run out of money.
5613.6|5616.73|We hadn't finished the job, but they said, "Well, that's it."
5616.75|5625.9|So then I went back to Tompkins, and between Mac and I, we had nothing much to do but run the power plant and a little wiring.
5625.92|5629.32|I used to go around doing wiring any place in the country.
5632.99|5635.28|There were no electricians out in there.
5635.3|5636.94|And now we're into 1934.
5637.08|5647.17|It was in 1934, the electrician, the inspector that used to come through there said to me one day, why don't you write your journaling paper?
5647.19|5649.49|He said, "You're an electrician."
5649.51|5653.76|So I went up to Moose Jaw, and they held a writing in there.
5654.66|5656.72|It was the worst I think I ever had in my life.
5656.74|5657.68|I went in there.
5657.7|5662.98|They give you a, what the hell do they call it?
5663.55|5666.72|A book of rules and regulations.
5666.74|5669.62|The code book, yeah.
5669.64|5674.15|And they give you a bunch of questions, and you dig the answers out of the code book and put down on paper.
5674.17|5682.1|Well, this I found very, very difficult, not having ever had to use a code book and figure out jobs.
5688.38|5694.14|And I, when I went out of that place that night, I had the god damnest headache that a man ever had in his life.
5694.16|5696.45|I didn't figure I made it.
5696.47|5703.41|Well, about ten days later, I get word that I had passed my examination.
5703.49|5710.42|Well, I was never so happy in my life as when I got that journeyman's paper.
5710.44|5713.12|That was in the fall of 1934.
5715.02|5717.41|So then, I spent thirty
5719.19|5725.46|1930, yeah, 35, running a power plant in Wiring.
5725.58|5734.95|And then in 36, they decided they were going to run a power line from Gull Lake to Tompkins, and abandoned this little power plant.
5734.97|5739.11|They thought they could serve it cheaper in Gull Lake, and they had plenty of capacity there.
5739.93|5746.32|And they were going to put the power plant up to one of the coasts of Manitoba.
5746.34|5748.98|So I was going to be out of a job not just that fast,
5749.35|5757.38|Well, when the bus was settled, I came out of there with $2,000 for my equity in the power plant.
5761.28|5763.37|And they said, "You'll go up?"
5763.39|5763.75|Oh, yeah.
5763.83|5767.21|I was made a foreman on the line while the line was being built.
5767.23|5769.74|Well, that job only lasted about six weeks.
5770.96|5777.67|And then I went up, they said, we're putting the plant up to Winnebago's Manitoba, and we want you to go up there and wire up the town.
5778.15|5781.12|Not the line, but the inside wiring of the town.
5781.14|5786.72|We've got to have somebody up there that will do it at a reasonable price that we can get customers.
5786.74|5792.11|So I went up, and Ellen, my brother Mac and Ellen, they broke up housekeeping there.
5792.15|5795.07|She went back to her parents in Estevan.
5795.09|5796.81|I don't mean that they parted.
5796.83|5798.9|They worked there.
5800.06|5806.39|to ship this stuff back west of them, and back up to Winnipegosis and Manitoba with the wired houses there.
5808.17|5809.57|I want to interject now.
5810.03|5824.5|This same man Dyer, when he left Tompkins, he went up to Winnipegosis and organized the starting of a power plant in Winnipegosis.
5824.56|5825.98|Well, he got himself into it.
5826.23|5855.44|got the franchise but then he bogged down right then and there and he hollered to me for help so I couldn't see where I could help him any so I turned the whole issue over to the dominion electric the old power company in estevan and they took over and he headed for british columbia where he spent the rest of his days so we'll go on taping again
5855.96|5883.39|about when it big losses July of September October and by the middle of November we were finished we had everything wired up so we packed up and went back to oh yes I was promised a job when they closed the plant down in Tompkins that I would have a job at Estevan
5885.24|5886.76|back at Estevan again.
5886.78|5891.83|They were transferring the guy out of there to some other place.
5891.85|5903.61|So while I was wiring up at Winnepeg Oasis, this fellow took holidays and they sent me down to Estevan for one month to take charge of the district there.
5903.63|5912.36|And then Mac and I, we checked out until I said about the middle of November, and he went back to Midale.
5912.38|5914.19|And I went back to Estevan and went to work.
5915.89|5917.15|And I worked in Estevan.
5917.17|5919.03|That was the fall of 37.
5919.33|5930.62|Then I was in charge of the lines there for the rest of 37, 38, 39, 40.
5931.85|5935.33|The war was full swing.
5935.35|5936.93|And, well, I was married that fall.
5937.41|5941.56|Married on the end of November in 40.
5945.3|5952.67|Then the airport came in in 1941, so it was really a busy time around there.
5952.81|5965.5|I went, there were times there during the war that I worked ten hours a day, seven days a week, all that up to this, and be out at night doing refrigeration.
5965.56|5973.03|There was nobody to repair refrigerators, so I got a repair manual, and I took that up as a sideline.
5974.07|5977.76|And I just worked like a slave all during the war.
5978.58|5980.06|I could have gone into the Navy.
5980.32|5981.68|I put my application in.
5982.64|5991.63|I could have gone in with the commission as a first-class warrant officer, which is equivalent to a sergeant.
5993.71|5995.41|And Phyllis and I talked it over.
5997.84|6001.8|Well, I had seen the guys that were in the Army and talked to them.
6002.47|6008.6|And everybody was having one hell of a time and 4,000 miles away from their families.
6009.94|6013.85|And we talked it over and said, well, I was frozen.
6013.87|6015.05|My job isn't this.
6015.07|6020.19|Yes, the company had got an order that I couldn't be drafted.
6022.0|6026.56|So I said, "OK, I'll stay here and slug it out."
6027.32|6030.93|Let somebody else fight the war while I work harder than anybody.
6031.4|6035.9|in the Army ever thought of working.
6036.04|6038.37|And everything was going well, fine.
6039.25|6043.79|Here, every six months they had to apply for a deferment for me.
6043.81|6045.82|They forgot to apply for the deferment here.
6045.84|6052.66|One morning I get a telegraph report for duty in the King's Army.
6053.67|6055.69|Well, my God.
6055.71|6060.47|Now here, here I turned down an office job
6061.06|6090.6|in the navy and now here i'm going to be just a foot soldier in the army so I went in and I said to the general manager's sponsor and I said, "What the hell have you guys run me into now oh god" he said, "We forgot to get your deferments" he said, "I'll take care of that" well the next day I got a telegram not too important he knew some of the big shots of the
6090.86|6094.55|didn't reach out, I hear, and they called it off.
6095.17|6100.36|So I spent the war years in Estevan.
6103.02|6120.13|And it was after the war that, oh yeah, the company had moved up into the Peace River country pretty strong by that time, and the superintendent was getting a lot of time up there.
6120.56|6123.61|So I was pretty well in charge of everything at Estevan.
6123.63|6128.25|And here one day they had a big generator blow up.
6128.27|6134.06|And the general manager asked me to go down and look at it, give a report to New York of what had to be done.
6134.2|6138.49|He didn't know anything about the wiring in a generator.
6138.51|6141.81|So I went down, looked it over.
6141.85|6144.37|They had the machine all opened up.
6144.39|6146.98|I took a note of what was and went up into the office.
6148.1|6153.33|and drafted a telegram to send to New York to tell them what damage had happened.
6153.35|6163.23|Well, when this is over, while we sat there talking, and I said, "I see by the meter post that they're advertising for line construction for the power commission."
6164.81|6174.02|I said, "I got a damn good notion to take a swing at it."
6174.04|6176.19|I said, I know how to build power lines.
6177.7|6178.8|He said, "Why don't you?"
6179.22|6181.35|He said, you're young.
6181.37|6194.33|He said, "I'll give you a leave of absence, and if you don't, if you don't get any contracts where you can come back to work, I won't promise you that you'll be back here the rest of that, but there'll be a job for you."
6194.35|6195.71|Well, I said, "Sure."
6195.75|6202.02|So I hopped on the bus the next day, or drove up.
6202.12|6203.58|I forget.
6203.6|6206.66|Come up to Regina, got a set of tender forms, and I sat down and
6207.47|6212.25|In the room, oh yeah, he said, "In the meantime, why don't you take Harry Monaghan off for a partner?"
6212.27|6216.68|Harry was an old friend of his and had built lines way back in the 20s.
6217.94|6223.04|He said, "He's an experienced man, he'll be a great partner for you."
6223.06|6224.45|So we come up here.
6224.47|6228.45|Well, Harry was out of touch with things.
6228.47|6231.07|I sat down, I filled out the tenders.
6233.39|6235.3|They were there to be opened.
6235.32|6236.08|Went up there.
6236.85|6249.37|And by get, I get, the first job I get is building a line from Halbrite to Midale, and the distribution system in, yeah, and Macoun, and the distribution system in Macoun and Halbrite.
6251.57|6260.91|And at the same time bid on a big, heavy, high voltage line from Estevan to South, and I get that too.
6260.93|6263.21|Well, here I am, I got two contracts.
6264.14|6272.17|I got $2,000, maybe $3,000 in the bank, and I'm a contractor.
6272.81|6277.18|Well, that was an experience that I'm going to take off time.
6278.18|6281.36|Well, I've been talking here for the best part of an hour.
6282.08|6286.91|I'm going to take off time and come back.
6288.29|6293.62|Then we'll be, out of my years working for a company,
6294.04|6301.63|Now I'm a contractor on my own, and the time is the end of September 1945.
6302.75|6304.79|So I'll click this off right now.
6305.45|6307.83|And I don't know when I'll get back at it again.
6308.19|6314.86|I'll give you a history of my years of contracting, which was from 1945 to 1965.
6315.46|6316.32|Bye right now.
6317.88|6321.75|So I don't know whether I continue on.
6321.77|6324.01|Well, there it is.
6324.45|6327.95|1981.
6328.21|6351.92|I can't remember when I run off the last of that tape when I said, "I'm a contractor now and I don't know when I'll talk into this thing again."
6351.94|6352.78|I think it was possibly back in September.
6352.8|6353.98|However, to get into my years of
6356.93|6378.07|I would have to get bogged up just right in the right mood to sort of give you an idea of what it was like to start out from scratch as a contractor.
6378.09|6378.87|I had, I would say, $3,000 in the bank.
6378.89|6379.77|I didn't own a car.
6379.79|6383.88|I'd sold my car.
6383.9|6386.62|But I had a wealth of knowledge in the construction business
6389.18|6404.76|So the first thing to do was to come to Regina and tender on work.
6404.82|6412.07|There were two projects coming up.
6412.09|6418.04|One was the power line at Highdale 2, and the other was a high-voltage suspension-type line, 72,000 volts, which is something new in Saskatchewan.
6419.22|6438.5|from Estevan to Stoughton, which was a distance of 40 miles.
6438.52|6447.77|Well, if men sat down and figure out how much is that going to cost you to do a job, you could only dig out of the back of your head and say, so many men do so much work in a day, and bring that out to hours, and to the number of cents per hour, or dollars, whatever it was,
6448.39|6476.02|sense in those days you didn't pay anybody a dollar an hour and uh what your equipment would cost you and then say well it's going to cost me so many thousand dollars to do that job and not to add on profit and this is what the potential price would be the first job was really a difficult one dismantling two airports one at
6483.58|6486.94|That seems to be where everything stops.
6487.06|6493.83|I can't find any tape beyond what you just heard there.
6495.66|6501.53|So I'm going to call this to a halt for the time being.
6501.57|6509.96|And as I said earlier on the tape, in order to give an outline of
6511.08|6517.07|what contracting was like for the next 18 years.
6519.2|6520.94|I'll need to be on the right frame of mind.
6521.88|6525.43|So with that, I'm going to say good night.
6525.53|6530.41|And the date right now is May the 5th, 1986.
6530.89|6540.57|So I've been monkeying around for five years on this thing, and I haven't come up with anything very interesting as I see it.
6540.97|6541.83|and going over it.
6542.73|6548.56|However, we'll finish it out and give you a rundown on what it was like to be contracting.
6551.89|6566.58|This is May the 8th, and I don't know if I feel like talking this morning or not, but I'll make an attempt at it.
6566.61|6570.69|First off, I want to say things were pretty well modeled up
6571.24|6599.82|on my tapes having spoken into them uh over a period of five years and then the kids would get into them and some of it would get erased and uh all the way along it may be hard for you to follow this story as it was unfolding but uh I just want to say that
6603.31|6614.25|It would be awfully hard to sit down and just give the history over 18 years, 20 years virtually.
6615.11|6628.05|I started working on power in 1927, and then I worked until just about the end of 45 for various companies.
6629.45|6632.27|And through all that I was gaining experience.
6632.29|6636.5|The biggest thing was handling men.
6636.52|6649.39|After the first two years that I was in the electrical business, I was always in charge of men.
6651.21|6653.82|And that's the big thing when you're
6654.29|6657.39|contracting is you depend on your men doing the work.
6657.43|6659.29|You don't do it yourself.
6659.31|6665.64|You have to organize your men and have them working for you and not against you.
6665.66|6672.33|And during the years that I worked for the power company, you always had, oh, you had difficulties.
6672.35|6683.13|Guys get hard to handle and they book you a little bit and you always, just one thing you had to do and that's plow them under and
6683.7|6685.06|keep on moving ahead.
6685.14|6686.22|You never looked back.
6687.26|6693.73|If you had any labor problems, you waded through them and kept on going.
6697.16|6707.41|So to get back to when I started out from my deal, that's where I started building.
6708.39|6710.43|I didn't have any equipment.
6710.48|6711.6|First thing I did was
6712.22|6716.98|I went to a dealer in Estevan, and he had a half-ton truck there.
6717.46|6719.51|And trucks were hard to come by at that time.
6719.57|6722.63|This truck had about 60,000 miles on it.
6722.65|6725.82|It was in pretty bad shape.
6725.84|6729.22|But I had to have a half-ton truck, and it was the only one available.
6729.24|6732.95|So I virtually took it from him.
6734.37|6737.73|I said, "I'm going to have that truck, and you can't sell it to anybody else."
6738.33|6740.44|I happened to know the dealer very well.
6742.22|6743.18|That was the start.
6743.2|6745.41|I had a half-ton truck.
6745.43|6750.75|Then I rented a man with a truck when I started dismantling airports.
6752.92|6759.93|And then I got word that there was some military trucks being sold in Regina.
6761.35|6764.21|In fact, the Power Corporation tipped us off to that.
6765.78|6771.47|So I came up and I bought an old gun carrier, a great big awkward thing.
6771.49|6771.71|It was a
6772.11|6775.29|was built for pulling a gun around the country.
6776.47|6778.91|And what they called another was a 1500 weight.
6778.93|6786.22|It was about a two-ton truck, but equipped for battlefield work.
6786.24|6790.69|So I took those trucks and revamped them, took them down to Midale.
6790.75|6793.25|And my brother run a little garage there.
6794.63|6796.09|He was able to do welding.
6796.11|6799.84|And between the two of us, we
6800.09|6808.2|We got the cutting torches going and got them, made something that would start to function.
6809.34|6810.82|There was no steel in the country.
6810.84|6811.22|There wasn't.
6811.24|6814.54|You couldn't buy anything after the war.
6814.56|6823.73|And so I made a wooden derrick tripod on the back of this Army truck for setting poles.
6825.97|6829.84|We had no digging equipment, just dug the holes by hand.
6832.0|6838.93|And I was fortunate enough to get a hold of a couple of experienced diggers.
6838.95|6844.7|And they would dig all the holes we needed for a small outfit.
6847.68|6852.17|And a little later, I found out they had another two-ton truck in Regina.
6852.25|6853.75|The military were selling off.
6854.31|6857.35|I got these trucks for virtually nothing.
6857.37|6864.4|I got the Army trucks at about $350 apiece, and they were in mint condition.
6864.42|6865.93|And then I bought this other truck.
6865.95|6870.11|I think I paid $1,100 for it, and it was virtually like a new truck.
6871.6|6875.2|So I had pretty good equipment to start with, just the three trucks.
6875.22|6877.13|And these Army trucks were open.
6877.15|6878.51|They didn't have cabs on them.
6880.38|6883.34|So you had to put up with that.
6883.36|6889.11|In the tough weather, you'd sit down in the open.
6889.13|6894.97|Well, then I... Let's see, I worked...
6895.05|6899.14|I finished that job dismantling those airports.
6899.16|6900.86|That was one hell of a job.
6901.44|6909.81|We uncovered miles and miles of cable that had been buried about two feet underground.
6910.7|6913.99|We were supposed to take it up without damaging it.
6914.01|6925.38|Well, I tried every method there was of uncovering that cable, from hand digging right up to getting craters and scraping it out until you got it.
6925.4|6937.0|But no way could you go and excavate a half a mile of cable without getting some damage in it, scraping it or digging it, even when you're digging by hand.
6938.14|6940.26|You'd rub the shovel into it occasionally.
6940.32|6943.79|So they told us, take it out as best we could.
6944.89|6953.42|And we still had to go through the process of making the trench and pulling the cable out and then filling the trench in.
6953.44|6966.19|I could never figure out how three men, three different contractors, could sit down and figure out how you dismantled those two airports, the overhead lines, underground lines, and everything.
6967.71|6968.11|And then
6968.77|6977.18|use all the usable material to build a power line, as I said, from Halbrite to Midale to the Cone.
6979.87|6984.65|And in the three months, there were four bids.
6986.11|6990.3|In the four bids, there was only $1,000 difference from high to low.
6991.72|6992.9|I happened to be the lowest.
6993.89|6994.93|It went all the way from
6995.57|6999.55|My bid was $10,500, and the highest bid was $11,500.
6999.71|7008.58|But it was almost unbelievable to think that four men could sit down.
7008.6|7015.05|This was something that none of them had ever done before, or none of us had ever done before.
7015.07|7016.31|But we come in that close.
7016.33|7023.48|That's within 10%, which is considered pretty close bidding at any time.
7025.54|7028.32|Well, I worked in...
7028.34|7035.59|I finished up in Midale on that project about the end of November.
7037.97|7050.68|Then the Power Commission had some work they wanted done up on the north suburb, what they call North Regina, everything north of the sea and tracks.
7052.22|7053.91|So I come up and I worked...
7055.44|7062.23|on it through December and January, and just had a small crew, I think, four men or so.
7064.43|7067.6|And then after that we went to Saskatoon and did a similar job.
7067.66|7069.56|This was for wartime housing.
7072.82|7074.42|And this was an experience now.
7074.44|7079.23|We were digging through frost, anywhere up to four or five foot of frost.
7081.67|7082.8|But somehow
7082.94|7091.29|Well, in Saskatoon it was in santee grounds you couldn't take, so I had to put fire, burn the frost out.
7092.33|7095.76|And it all worked out pretty good.
7095.78|7101.7|You just did what you had to do, and that was it.
7101.72|7110.77|Then I came back and I did some work in the town of Davidson for the old Dominion Electric Company.
7110.79|7112.83|They were still functioning.
7114.33|7121.4|And then I went back to Estabat and just sat in quiet until the spring, when the tenders come out.
7123.83|7131.44|And I got a first job was from Wavering to Radville, which was a nice job, and it was an early spring.
7131.46|7137.53|We were working on that early in April.
7137.55|7140.37|And from there on, you just kept on
7143.44|7144.24|moving ahead.
7144.34|7153.5|When I got that job finished, they had a bunch of farms around Waverly.
7153.52|7153.76|I did those.
7153.78|7158.77|Then I went back to Estevan and started building the
7159.25|7162.72|big high voltage line, and I put something else too.
7162.74|7163.32|There you go.
7164.6|7174.15|Everything was so heavy and big, and we had never dealt with cross arms and insulators and poles.
7174.74|7182.75|All the poles were 40 feet or more, and cross arms were 4x6s.
7183.1|7184.22|half feet long.
7185.84|7189.12|You had to handle all that heavy stuff.
7189.24|7194.75|I still don't know how I was able to make a dollar on the job, but I did.
7197.59|7202.92|I worked all summer, besides running out and doing other odd jobs.
7204.4|7207.81|That came up from time to time, and I finished that job
7209.12|7211.94|11th day of December.
7211.96|7213.67|We had all the wires drawn.
7213.69|7214.59|It was heavy wire.
7214.71|7219.69|That was a new experience, too.
7219.87|7236.06|And then I folded up for the winter.
7236.12|7237.76|Now I'll relate
7239.63|7243.49|what I did for help for men.
7244.54|7249.14|I got a hold of a fellow, he's a few years older than myself, and had been a lineman.
7251.32|7259.49|And he's uneducated, he could hardly write his own name, but he's a good worker, good honest.
7262.9|7270.59|on the last tape, I started telling you what I had for a crew of men to start with.
7271.29|7272.87|I started out about Jack Gardner.
7272.95|7274.23|He's the first fellow I hired.
7276.25|7281.72|And I picked up help, young kids out of school, one thing or another.
7281.78|7287.07|We're just out staking line and getting material out.
7288.57|7292.13|And then later on, I rounded up some
7293.44|7297.21|fellows from Regina here that were experienced hole diggers.
7299.93|7302.28|Two of them in particular were professionals.
7304.14|7312.87|So we started digging the holes and what have you, and then we, well, yeah, we had to get machinery then to set these poles.
7312.97|7316.27|This was the biggest poles that had ever been set in this province.
7317.54|7321.34|So I had the old army truck, and I had a derrick,
7321.78|7323.78|made for it a 25-foot derrick.
7325.18|7329.03|And we could handle the poles quite nicely.
7329.12|7331.93|Once in a while, we'd get a heavy one that'd give us some trouble.
7333.65|7336.43|Well, anyway, in the meantime, I picked up Art Miller.
7336.69|7339.68|He was just a young fellow out of the Army looking for a job.
7341.82|7344.02|He was handy at driving trucks.
7344.52|7345.72|He was really good with trucks.
7346.95|7349.17|So that gave me the nucleus of a
7349.81|7351.13|of an outfit.
7351.17|7355.99|We started setting poles, dropping the poles in the holes and hand tamping.
7357.67|7360.92|Have five and six men tamping and two men shoveling.
7363.02|7370.61|And we'd set about 25 poles a day, maybe 30 on a good day.
7374.31|7378.63|And I worked that crew up by the time I finished the Stoughton job.
7379.66|7385.71|I had twenty-five, thirty men working for me.
7385.85|7389.87|And again, no one with experience.
7389.89|7395.18|Until I come to String on the Wire, then I picked up a couple of fellows that had climbed poles in the Army.
7396.94|7400.76|That gave me three or four climbers, and with that we were able to get along.
7402.63|7403.47|Everything was new.
7403.51|7405.45|You had to figure out everything for yourself.
7405.51|7407.67|No one had ever
7408.21|7417.61|had the experience of doing a job of stringing a line under the cross arms.
7418.43|7419.69|Oh, I'll come back to that again.
7419.77|7429.62|Everybody wondered, how can you string wire when the cross arms are on a slant and you can't lay the wire on them?
7429.64|7430.66|Well, I went to Winnipeg.
7432.33|7436.07|I figured out if I got some hay pulleys, about four-inch pulleys.
7436.76|7439.07|big enough to take a three-quarter inch rope.
7441.41|7447.88|I went to Winnipeg and I went to Ashdown Hardware and I asked the guy, "Have you got any wooden hay pulleys?"
7447.9|7451.86|Just a bare pulley I want.
7451.88|7452.08|Yeah.
7452.72|7453.32|I said, "How many?"
7453.39|7454.95|He looked up his inventory.
7455.43|7456.29|He had 250.
7456.87|7458.15|I said, "I'll take them all."
7458.53|7463.22|The guy looked at me like he was out of my tree.
7463.24|7466.38|What are you going to do with 250 wooden pulleys?
7466.83|7469.48|Oh, I said, "I've got a job for them."
7470.14|7470.66|Don't worry.
7470.88|7472.36|I'm not buying them just for fun.
7473.44|7478.21|However, we designed hangers for these pulleys.
7478.95|7480.07|They worked out 100%.
7480.77|7483.69|Today, they use a pulley to do the same job.
7483.77|7485.61|Of course, the conductors are heavier.
7486.04|7489.84|But the pulleys they use nowadays cost you probably $100, $150 a piece.
7490.18|7493.53|Those cost me about $0.35 a piece.
7494.65|7496.59|Well, plus the labor of assembly.
7498.17|7500.35|Well, anyway, that wound up the Stoughton job.
7500.39|7503.32|And I finished that, as I remember, right on December the 9th.
7504.58|7514.11|And then we folded up for the winter.
7514.25|7515.06|I'll start out.
7516.38|7522.03|I'll go year by year where we worked and what we did and sort of run over it roughly.
7522.05|7523.81|There'd be so much detail.
7526.13|7529.42|if I went into detail of what happened.
7529.44|7540.75|And all the men I went through and the men I trained and everything, it would take hours and hours to tell it all.
7540.77|7550.5|Anyway, you've got to be in the mood for talking when you start telling stories about things that happened 40 years ago.
7552.24|7554.42|So we'll just wind her up for now.
7554.48|7556.55|I'm going to listen to Brian Mulroney.
7558.87|7565.46|I listened to Brian, and he didn't have much to say, talking on trade with the United States.
7568.92|7571.59|He talked a lot, but he didn't say much, put it that way.
7574.15|7575.59|I'm sitting outside right now.
7575.61|7577.08|It's 88 degrees out here.
7577.12|7580.64|It's on Tuesday afternoon, May the
7581.82|7582.5|17.
7583.36|7584.38|June the 17th.
7585.61|7587.05|June the 17th, yeah.
7589.85|7591.91|So I don't know what it's going to be like out here.
7591.93|7593.18|The wind is blowing.
7593.22|7597.88|There may be some roaring in the mic on account of the wind.
7598.96|7601.57|I'll just take a shot of this and see what's happening.
7601.73|7606.51|I'll play it back now and see what this sounds like.
7608.23|7610.39|I played it back and it sounded all right.
7610.43|7616.46|There's no interference from the wind, so I'll go on talking about 1947 now.
7616.48|7630.53|1947, my first job was building a line from Weyburn to Radville and picking up the village of Trossachs on the way.
7631.23|7634.36|It was an early break up in the spring and we got an early start.
7635.03|7639.49|After we finished that job, we did about 20 farms just north of Weyburn.
7641.64|7655.6|And from there, I got a job building a line from Dinsmore to Eston and up from Elrose to Rosetown.
7655.64|7664.51|That was about 110 miles of line, including about 10 towns and villages that all needed new distribution.
7666.7|7693.6|so we got into that oh I would say about or mid mid-june when we start on that job anyway at the in the meantime there there had been a reunion organized with a family to meet down at m's place in oregon and I didn't know what to do I had so damn much work ahead of me and
7694.66|7702.11|So I happened to be going through Moose Jaw, and my old bank manager from Estevan, Bill Mullins, was the manager in Moose Jaw.
7702.67|7722.95|So I stopped in to say hello to him, and in the course of the conversation I told him how much work I had ahead of me, and that there was this reunion coming up where I was to meet eight of my brothers and three sisters.
7724.72|7730.33|I didn't know whether I should leave my job and go down there or what I should do.
7730.35|7739.06|He said, "Lindy, he said, if I had eight brothers to meet, he said, I'd leave any kind of a job to go down there to the reunion."
7739.66|7741.97|He said, "The job will go along for two weeks."
7741.99|7743.69|They'll never miss you.
7743.79|7745.81|I said, "What difference it will make?"
7745.91|7748.21|He said, "You'll never miss."
7748.23|7753.12|So we went to the reunion, and it turned out to be a very good trip.
7753.93|7757.63|Bud and Ethel and Phyllis and I went down in one car.
7758.78|7760.64|And I had a new car at that time.
7761.32|7762.74|So we had really a nice trip.
7762.76|7763.8|We were gone two weeks.
7765.77|7767.73|And back to the job up at Elrose.
7770.35|7777.2|I no more than got that job underway when the superintendent come along and said they had a job.
7778.8|7783.89|running from Kenora, Saskatchewan, up to Priestville and over to Norquay.
7783.91|7789.58|That was about 60 or 70 miles a line.
7789.6|7795.16|It took in one, two, three, four, five towns to build it.
7796.93|7801.67|And God, there's no way that I could see that I could handle it.
7801.69|7803.15|And Ted Darnan was after me.
7803.17|7804.68|They had to get this done.
7804.69|7807.14|It was sort of a political thing.
7809.3|7811.1|So finally I made a deal with him.
7811.12|7828.88|If he'd give me his boring machine, or rented me his boring machine to dig all the holes and set the poles, I figured I could rustle up the help to complete the job by the end of the year.
7831.68|7835.2|So I had the job at
7836.02|7840.81|Rosetown Elro was pretty well underway, and Art Miller was able to take over it.
7840.83|7847.7|So I went to Kenora and started that job, again without any help.
7847.72|7851.61|Just got my brother Zip to come out and help stake a line.
7851.63|7856.37|That's the first thing you have to do is stake a line.
7856.39|7864.89|And then we hired some local guys to haul out the poles, and I got a couple of guys to start putting on the cross arms.
7865.64|7873.23|When we got the thing laid out, ready to go, then the power sent up their boring machine.
7873.25|7876.79|And we went ahead, and it was easy to organize a tamping crew.
